ENA_ID	Assembler	trimmed_reads	reads_map_ref	reads_map_assembly	ref_bases	ref_sequences	ref_bases_assembled	ref_sequences_assembled	ref_sequences_assembled_ok	ref_bases_assembler_missed	assembly_bases	assembly_bases_in_ref	assembly_contigs	assembly_contigs_hit_ref	assembly_bases_reads_disagree	assembly_sum_longest_match_each_segment	cds_number	cds_assembled	cds_assembled_ok	gage_Missing_Reference_Bases	gage_Missing_Assembly_Bases	gage_Missing_Assembly_Contigs	gage_Duplicated_Reference_Bases	gage_Compressed_Reference_Bases	gage_Bad_Trim	gage_Avg_Idy	gage_SNPs	gage_Indels_<_5bp	gage_Indels_>=_5	gage_Inversions	gage_Relocation	gage_Translocation	ratt_elements_found	ratt_elements_transferred	ratt_elements_transferred_partially	ratt_elements_split	ratt_parts_of_elements_not_transferred	ratt_elements_not_transferred	ratt_gene_models_to_transfer	ratt_gene_models_transferred	ratt_gene_models_transferred_partially	ratt_exons_not_transferred_from_partial_matches	ratt_gene_models_not_transferred
ERR732306	IVA	806206	751936	764485	13417	8	13415	8	6	2	17748	14491	16	10	1	12929	11	11	7	2	3257	6	153	0	220	99.85	16	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732306	IVA.c5r2	806206	752060	765924	13417	8	13415	8	6	2	19787	14469	18	10	3	12939	11	11	7	2	5318	8	153	0	220	99.85	16	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732306	PRICE	806206	752097	765074	13417	8	8341	5	0	5076	85223	45370	172	154	39	8825	11	7	0	5076	41737	26	33576	0	32591	99.71	10	3	1	0	0	0	49	36	0	9	15	13	11	8	0	0	3
ERR732306	Inchworm	806206	751959	797660	13417	8	13417	8	0	0	676827	33087	7005	150	263	12939	11	11	0	0	660410	6988	2671	0	860	99.78	17	3	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732306	Trinity	806206	752011	781944	13417	8	13410	8	4	7	159640	15307	361	12	253	12864	11	11	5	7	144333	349	1834	0	429	99.84	18	3	0	0	0	0	49	46	2	0	3	1	11	10	1	1	0
ERR732306	VICUNA.80	806206	752103	771553	13417	8	12685	7	1	732	44286	15127	79	17	37	12439	11	10	2	732	29088	62	2084	0	802	99.84	18	3	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732306	VICUNA.90	806206	751941	766335	13417	8	12772	7	2	645	40885	15212	74	18	30	12432	11	10	3	631	25439	56	1934	0	648	99.83	18	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732389	IVA	884846	856160	872471	13322	8	13322	8	4	0	16237	15740	14	14	0	13520	12	12	5	0	630	0	2294	0	630	99.46	72	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732389	IVA.c5r2	884846	855990	872054	13322	8	13322	8	4	0	16999	15626	15	14	0	13790	12	12	5	0	1289	1	2398	0	865	99.46	72	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732389	PRICE	884846	855958	869131	13322	8	11807	7	0	1515	82869	50728	135	128	123	13662	12	11	0	1523	32611	11	38223	0	29663	99.39	68	4	2	0	0	0	43	39	0	0	4	4	12	11	0	0	1
ERR732389	Inchworm	884846	855961	873558	13322	8	13322	8	0	0	470709	33161	5631	126	121	13348	12	12	0	0	451030	5614	6260	0	690	99.46	72	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732389	Trinity	884846	856085	868614	13322	8	13322	8	4	0	53945	18003	127	21	99	13126	12	12	5	0	35942	106	4682	0	1073	99.46	72	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732389	VICUNA.80	884846	856067	838336	13322	8	12317	6	0	1005	24395	21486	47	44	14	9439	12	10	0	823	2783	2	8158	0	2009	99.39	64	9	0	0	0	0	43	40	1	4	3	2	12	10	1	1	1
ERR732389	VICUNA.90	884846	856150	834152	13322	8	12391	7	0	931	21246	18662	40	37	12	9459	12	11	0	749	2328	2	5219	0	1554	99.38	60	9	0	0	0	0	43	41	0	4	3	2	12	11	0	0	1
ERR732269	IVA	716234	416811	696647	13417	8	13414	8	6	3	51516	16609	50	10	26	13446	11	11	6	3	34907	40	3194	0	47	95.34	619	7	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732269	IVA.c5r2	716234	416839	697961	13417	8	13414	8	6	3	55425	16609	50	10	17	13533	11	11	6	3	41008	41	1002	0	17	95.34	619	7	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732269	PRICE	716234	416823	681533	13417	8	13189	8	5	228	59890	16626	86	13	21	13996	11	11	5	308	45456	74	730	0	2049	94.09	693	7	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732269	Inchworm	716234	416802	710282	13417	8	13384	8	1	33	508741	21327	4796	45	144	12211	11	11	0	240	490631	4763	4448	0	766	97.89	261	1	0	0	0	0	49	46	3	2	3	0	11	9	2	2	0
ERR732269	Trinity	716234	416804	708082	13417	8	13013	6	2	404	163672	19238	250	20	68	12455	11	9	2	1080	146763	231	4540	0	454	96.86	388	1	0	0	0	0	49	45	3	0	4	1	11	9	2	2	0
ERR732269	VICUNA.80	716234	416820	648294	13417	8	12275	6	3	1142	69833	16014	105	18	244	11393	11	8	3	1279	53981	88	2551	0	654	94.63	683	7	0	0	0	0	49	45	0	0	4	4	11	10	0	0	1
ERR732269	VICUNA.90	716234	416819	666902	13417	8	12647	7	4	770	70957	16865	102	19	212	12202	11	9	4	770	54254	84	3144	0	803	95.43	575	7	0	0	0	0	49	45	0	0	4	4	11	10	0	0	1
ERR732268	IVA	875756	843152	852998	13353	8	13353	8	6	0	21380	14311	26	10	1	13103	12	12	8	0	7069	16	352	0	205	99.83	21	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732268	IVA.c5r2	875756	843196	843531	13353	8	13353	8	8	0	21624	13353	24	7	2	13528	12	12	10	0	8271	17	0	0	156	99.83	22	0	0	0	0	1	43	43	0	0	0	0	12	12	0	0	0
ERR732268	PRICE	875756	843107	854692	13353	8	13353	8	0	0	49244	32986	76	67	19	12897	12	12	0	0	15919	9	18229	0	13233	99.75	20	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732268	Inchworm	875756	843118	869023	13353	8	13316	8	0	37	405060	29459	4505	110	139	12824	12	12	0	37	387611	4491	3571	0	734	99.82	20	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732268	Trinity	875756	843160	867289	13353	8	13353	8	5	0	83123	20478	187	16	67	13932	12	12	5	0	62645	171	7143	0	1201	99.83	22	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732268	VICUNA.80	875756	843187	848008	13353	8	13033	7	2	320	28516	17573	46	23	22	11645	12	10	2	320	10602	23	3366	0	802	99.8	21	0	0	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732268	VICUNA.90	875756	843099	814109	13353	8	12253	6	3	1100	26537	15717	47	23	30	10010	12	9	3	1100	10773	24	2367	0	656	99.8	20	2	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732410	IVA	847740	775009	811782	13378	8	13363	8	5	15	17822	16203	17	15	11	13660	11	11	5	15	2036	2	2333	0	1426	98.34	217	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732410	IVA.c5r2	847740	774908	802683	13378	8	13364	8	5	14	18385	15757	19	15	9	13653	11	11	5	14	2803	4	1879	0	1433	98.33	215	3	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732410	PRICE	847740	775055	823969	13378	8	8417	4	1	4961	79723	40660	216	161	100	9242	11	6	1	5067	42484	75	28833	0	22430	98.12	146	12	0	0	0	0	41	31	0	0	10	10	11	8	0	0	3
ERR732410	Inchworm	847740	774966	817364	13378	8	13314	8	0	64	431388	27267	4800	90	196	10583	11	10	0	73	412097	4774	4785	0	1294	98.24	195	4	1	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732410	Trinity	847740	774851	826448	13378	8	11644	7	4	1734	74111	15261	212	23	309	10507	11	9	4	1743	58854	189	3447	0	803	98.33	183	4	2	0	0	0	41	37	0	0	4	4	11	10	0	0	1
ERR732410	VICUNA.80	847740	774979	812742	13378	8	11934	5	0	1444	25478	21423	51	46	10	9253	11	8	0	1444	4156	5	8827	0	2265	98.28	186	6	0	0	0	0	41	38	1	0	3	2	11	9	1	1	1
ERR732410	VICUNA.90	847740	775096	830181	13378	8	12632	7	0	746	24262	20750	48	44	8	9192	11	10	0	746	3725	4	6990	0	2175	98.35	194	5	0	0	0	0	41	38	1	0	3	2	11	9	1	1	1
ERR732263	IVA	809792	783741	785150	13385	8	13382	8	7	3	15487	13834	13	10	6	13428	12	12	8	3	1411	3	696	0	217	99.45	73	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732263	IVA.c5r2	809792	783843	780541	13385	8	13382	8	6	3	15435	13847	12	9	3	13530	12	12	7	3	1414	3	509	0	234	99.45	70	0	0	0	0	1	43	43	0	0	0	0	12	12	0	0	0
ERR732263	PRICE	809792	783836	799012	13385	8	13382	8	0	3	53463	36843	97	84	51	12038	12	12	0	3	18404	21	19130	0	12843	99.14	66	0	0	0	0	1	43	41	0	0	2	2	12	11	0	0	1
ERR732263	Inchworm	809792	783870	804544	13385	8	13382	8	0	3	450100	28362	4483	96	281	13529	12	12	0	3	432112	4470	4558	0	1005	99.45	72	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732263	Trinity	809792	783809	787825	13385	8	13382	8	5	3	111370	14136	333	11	230	13309	12	12	6	3	97234	322	736	0	584	99.46	72	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732263	VICUNA.80	809792	783892	782189	13385	8	12944	7	1	441	25218	18848	42	28	18	12279	12	11	1	441	6370	14	5261	0	1074	99.49	67	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732263	VICUNA.90	809792	783756	739391	13385	8	12316	6	0	1069	24187	18366	47	34	4	9950	12	10	0	1069	5821	13	5011	0	999	99.5	60	0	0	0	0	0	43	37	2	4	6	4	12	9	2	2	1
ERR732262	IVA	846596	589788	830276	13322	8	13322	8	6	0	16802	14039	15	10	0	13427	12	12	8	0	2857	5	623	0	354	99.45	73	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732262	IVA.c5r2	846596	589744	811157	13322	8	13322	8	6	0	17596	14039	17	10	1	13522	12	12	8	0	3651	7	623	0	449	99.45	73	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732262	PRICE	846596	589790	836560	13322	8	13322	8	2	0	82441	31290	146	65	34	13880	12	12	2	0	51499	83	16599	0	13635	99.44	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732262	Inchworm	846596	589796	841234	13322	8	13322	8	0	0	348895	25573	4181	79	76	13521	12	12	0	0	331180	4166	4345	0	597	99.45	73	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732262	Trinity	846596	589857	790698	13322	8	13322	8	5	0	45781	23158	79	19	13	13788	12	12	5	0	22775	60	9694	0	1196	99.45	73	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732262	VICUNA.80	846596	589809	814135	13322	8	12518	6	1	804	24970	20635	49	42	5	9061	12	10	1	808	4079	7	7117	0	969	99.43	59	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732262	VICUNA.90	846596	589786	782169	13322	8	11519	5	0	1803	22136	18218	44	38	4	8410	12	7	0	1713	3729	6	5148	0	1079	99.47	52	0	0	0	0	0	43	39	1	6	4	3	12	10	1	1	1
ERR732382	IVA	952466	929068	928450	13322	8	13322	8	6	0	15435	14761	12	11	0	12840	12	12	7	0	674	1	594	0	279	99.48	61	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732382	IVA.c5r2	952466	929068	924186	13322	8	13322	8	7	0	15677	14360	12	10	0	13117	12	12	8	0	1317	2	431	0	360	99.49	63	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732382	PRICE	952466	929113	942334	13322	8	12238	7	0	1084	60322	39525	130	120	34	11915	12	10	0	1084	22101	17	24411	0	17195	99.29	58	0	1	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732382	Inchworm	952466	929131	943963	13322	8	13322	8	0	0	468261	37585	5564	141	80	10532	12	12	0	0	445032	5540	9624	0	1225	99.46	67	0	0	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732382	Trinity	952466	929068	927934	13322	8	11496	6	4	1826	49991	18543	102	19	20	10975	12	9	4	1826	31448	83	7057	0	1111	99.5	56	0	1	0	0	0	43	41	2	0	2	0	12	10	2	2	0
ERR732382	VICUNA.80	952466	929076	908517	13322	8	12699	7	1	623	22639	18645	36	29	6	11524	12	10	1	585	3746	7	4959	0	1219	99.51	66	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732382	VICUNA.90	952466	929117	920228	13322	8	12861	8	0	461	22844	19606	40	35	7	8902	12	11	0	423	3088	5	5073	0	1203	99.48	59	3	0	0	0	0	43	43	0	5	0	0	12	12	0	0	0
ERR732260	IVA	819830	761471	775221	13334	8	13331	8	7	1	18010	13442	17	9	42	13427	11	11	8	3	4581	8	98	0	255	95.98	536	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732260	IVA.c5r2	819830	761482	774810	13334	8	13331	8	7	1	25248	13442	31	9	51	13528	11	11	8	3	11819	22	98	0	356	95.98	536	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732260	PRICE	819830	761432	775649	13334	8	13331	8	0	1	59719	35839	91	73	98	15720	11	11	0	3	25433	25	20573	0	15833	95.78	526	5	1	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732260	Inchworm	819830	761425	807276	13334	8	13331	8	0	1	1286912	20372	10157	37	2344	13879	11	11	0	3	1269582	10144	3999	0	801	95.98	536	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732260	Trinity	819830	761471	792393	13334	8	13331	8	5	1	511738	13900	1633	11	1437	13300	11	11	5	3	497851	1622	544	0	760	95.97	533	0	0	0	0	0	41	40	1	0	1	0	11	10	1	1	0
ERR732260	VICUNA.80	819830	761457	724918	13334	8	12141	6	1	1191	42557	16109	92	25	81	9685	11	9	1	1193	26772	68	2574	0	772	95.91	449	0	0	0	0	0	41	39	1	4	2	1	11	10	1	1	0
ERR732260	VICUNA.90	819830	761464	645702	13334	8	11470	4	1	1862	42691	16545	96	27	76	9890	11	7	1	1864	26470	70	3759	0	523	95.96	435	3	0	0	0	0	41	38	2	0	3	1	11	9	2	2	0
ERR732384	IVA	541386	473985	510035	13393	8	13392	8	5	1	21316	15228	19	13	10	12590	12	12	6	1	5705	6	1332	0	411	98.33	210	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732384	IVA.c5r2	541386	474193	514747	13393	8	13392	8	5	1	23783	15566	26	14	15	13004	12	12	5	1	7917	12	1496	0	591	98.34	210	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732384	PRICE	541386	474283	515267	13393	8	8310	4	1	5083	64072	28024	157	102	135	7570	12	7	1	5084	35264	44	19920	0	20835	98.54	125	4	1	0	0	0	43	32	0	0	11	11	12	10	0	0	2
ERR732384	Inchworm	541386	474378	528973	13393	8	13308	8	2	85	705895	23404	5912	72	1247	12310	12	12	1	8	689201	5892	3028	0	3450	98.33	221	0	0	0	0	0	43	38	1	0	5	4	12	10	1	1	1
ERR732384	Trinity	541386	474116	510184	13393	8	13166	7	3	227	242464	20028	747	25	892	11410	12	11	3	128	221928	722	7169	0	893	98.33	218	0	0	0	0	0	43	41	2	0	2	0	12	10	2	2	0
ERR732384	VICUNA.80	541386	474216	496316	13393	8	12799	7	3	594	26690	15348	45	20	24	11148	12	11	5	533	11246	25	1428	0	787	98.34	195	0	1	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732384	VICUNA.90	541386	473956	492782	13393	8	12385	5	3	1008	24544	14906	40	20	31	10686	12	10	5	938	9470	20	1496	0	833	98.36	183	0	0	0	0	0	43	39	0	0	4	4	12	11	0	0	1
ERR732266	IVA	810888	776705	791842	13322	8	13322	8	8	0	22087	13322	19	8	1	13426	12	12	10	0	8765	11	0	0	104	99.58	56	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732266	IVA.c5r2	810888	776776	789298	13322	8	13322	8	8	0	23036	13322	17	8	4	13487	12	12	10	0	9714	9	0	0	165	99.58	56	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732266	PRICE	810888	776733	788972	13322	8	11006	7	2	2316	36752	23405	59	50	10	12945	12	10	3	2316	13347	9	12404	0	10179	99.57	47	0	0	0	0	0	43	37	0	0	6	6	12	10	0	0	2
ERR732266	Inchworm	810888	776804	807929	13322	8	13322	8	0	0	351994	27966	4076	98	23	13570	12	12	0	0	334157	4062	4298	0	950	99.52	55	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732266	Trinity	810888	776764	787279	13322	8	13322	8	5	0	44374	13862	71	11	3	12298	12	12	6	0	30512	60	491	0	590	99.58	56	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732266	VICUNA.80	810888	776794	751255	13322	8	12740	6	3	582	27172	16099	32	20	2	12407	12	8	4	582	10996	12	3151	0	955	99.56	54	1	0	0	0	0	43	42	0	0	2	1	12	11	0	0	1
ERR732266	VICUNA.90	810888	776765	773447	13322	8	12645	6	4	677	27265	15582	36	19	6	12442	12	8	5	677	11606	17	2356	0	946	99.61	50	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732386	IVA	782734	774346	766961	13417	8	13414	8	8	3	13890	13415	9	8	0	13432	11	11	9	3	475	1	0	0	17	99.7	39	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732386	IVA.c5r2	782734	774325	769009	13417	8	13414	8	7	3	15032	14216	11	9	0	13098	11	11	8	3	816	2	0	0	118	99.72	37	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732386	PRICE	782734	774356	778108	13417	8	13417	8	1	0	45893	30093	69	65	35	14056	11	11	2	0	16281	7	14975	0	14484	99.71	38	1	0	0	0	0	49	48	0	4	1	1	11	11	0	0	0
ERR732386	Inchworm	782734	774335	777029	13417	8	13417	8	0	0	436549	38169	5226	141	23	13942	11	11	0	0	413402	5207	9681	0	876	99.7	39	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732386	Trinity	782734	774317	769333	13417	8	13417	8	4	0	41774	15241	101	12	36	12595	11	11	5	0	26533	89	1783	0	540	99.71	38	1	0	0	0	0	49	44	3	0	10	2	11	10	1	1	0
ERR732386	VICUNA.80	782734	774304	752646	13417	8	12844	7	1	573	22725	19781	36	31	5	10684	11	10	1	573	2873	5	6268	0	816	99.69	36	1	0	0	0	0	49	49	0	4	0	0	11	11	0	0	0
ERR732386	VICUNA.90	782734	774348	707068	13417	8	11738	5	0	1679	21254	18984	38	34	5	8858	11	8	0	1679	2270	4	5946	0	670	99.7	34	0	0	0	0	0	49	44	1	4	5	4	11	10	0	0	1
ERR732387	IVA	1028182	1015222	1017236	13386	8	13384	8	8	2	15060	13384	12	8	2	13528	11	11	9	2	1676	4	0	0	144	98.56	193	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732387	IVA.c5r2	1028182	1015222	1012609	13386	8	13384	8	8	2	15801	13384	13	8	2	13711	11	11	9	2	2417	5	0	0	327	98.56	193	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732387	PRICE	1028182	1015228	1017055	13386	8	13133	7	0	253	59113	38253	96	88	55	14214	11	10	0	253	21546	13	22269	0	17537	98.56	176	0	0	0	0	1	41	41	0	2	0	0	11	11	0	0	0
ERR732387	Inchworm	1028182	1015232	1023812	13386	8	13386	8	0	0	510798	38412	6162	128	35	13948	11	11	0	0	486781	6148	10631	0	786	98.56	193	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732387	Trinity	1028182	1015310	1013551	13386	8	13386	8	7	0	41388	13411	91	9	21	13317	11	11	8	0	27977	82	0	0	462	98.55	192	0	0	0	0	0	41	40	1	0	1	0	11	10	1	1	0
ERR732387	VICUNA.80	1028182	1015241	1007306	13386	8	13262	8	1	124	22854	19940	40	35	8	10401	11	11	1	124	2914	5	5786	0	883	98.55	178	1	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732387	VICUNA.90	1028182	1015257	989097	13386	8	13189	8	1	197	24126	21539	46	42	11	8644	11	11	1	197	2587	4	7136	0	859	98.48	170	4	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732415	IVA	770508	688556	726392	13417	8	13414	8	4	3	25077	17233	32	17	7	11190	11	11	4	3	7881	15	1950	0	321	99.69	40	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732415	IVA.c5r2	770508	688617	734064	13417	8	13414	8	4	3	29163	17580	39	17	6	11532	11	11	4	3	11620	22	2059	0	822	99.69	39	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732415	PRICE	770508	688436	724566	13417	8	9139	5	0	4278	59217	34607	140	117	103	8945	11	8	0	4278	26321	32	23002	0	17323	99.62	31	4	1	0	0	0	49	39	0	0	10	10	11	9	0	0	2
ERR732415	Inchworm	770508	688381	750844	13417	8	13415	8	0	2	585541	30951	5484	113	432	10862	11	11	0	0	566122	5462	5454	0	1189	99.58	43	1	0	0	0	0	49	47	0	0	2	2	11	11	0	0	0
ERR732415	Trinity	770508	688571	750527	13417	8	12194	7	2	1223	194989	21049	521	29	320	10091	11	10	2	1223	173984	492	8754	0	1239	99.67	38	1	1	0	0	0	49	47	2	0	2	0	11	10	1	1	0
ERR732415	VICUNA.80	770508	688618	726049	13417	8	12834	7	2	583	42473	20471	81	35	43	10902	11	10	2	583	21842	46	6849	0	1357	99.67	39	1	0	0	0	0	49	47	0	0	2	2	11	11	0	0	0
ERR732415	VICUNA.90	770508	688526	707346	13417	8	12390	6	1	1027	41860	20932	85	39	25	9943	11	9	1	1027	20750	46	6902	0	1289	99.66	35	1	0	0	0	0	49	46	0	0	3	3	11	11	0	0	0
ERR732416	IVA	505252	470583	482228	13417	8	12583	7	5	834	15944	13643	18	13	2	11527	11	9	5	834	2400	5	672	0	397	99.53	55	1	0	0	0	0	49	47	1	0	3	1	11	10	1	1	0
ERR732416	IVA.c5r2	505252	470648	484892	13417	8	13255	8	5	162	16975	14310	17	12	1	12998	11	10	5	243	2710	5	684	0	652	99.56	55	1	1	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732416	PRICE	505252	470758	494000	13417	8	9372	4	1	4045	38270	22607	87	71	19	9377	11	6	1	4073	16600	22	11876	0	10130	99.55	37	1	1	0	0	0	49	38	0	0	13	11	11	8	0	0	3
ERR732416	Inchworm	505252	470621	496288	13417	8	13256	8	1	161	264739	25339	2833	75	120	11520	11	11	0	113	245885	2809	5320	0	1274	99.51	58	2	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732416	Trinity	505252	470632	492557	13417	8	11709	7	2	1708	55321	15374	129	20	39	10809	11	10	2	1640	39770	108	3701	0	1244	99.46	55	7	1	0	0	0	49	43	1	0	6	5	11	9	1	1	1
ERR732416	VICUNA.80	505252	470749	487798	13417	8	12247	6	1	1170	22456	17724	38	28	3	10680	11	9	1	1170	4506	10	5010	0	949	99.54	48	1	0	0	0	0	49	46	0	0	5	3	11	10	0	0	1
ERR732416	VICUNA.90	505252	470801	484580	13417	8	12007	4	0	1410	21194	16614	38	28	3	9969	11	7	0	1410	4274	10	4307	0	895	99.54	48	1	0	0	0	0	49	45	1	0	4	3	11	10	0	0	1
ERR732294	IVA	738108	708091	727534	14245	8	14245	8	6	0	16712	15445	12	10	0	14469	11	11	8	0	1025	1	1442	0	623	99.75	35	0	0	0	0	0	38	38	0	0	0	0	11	11	0	0	0
ERR732294	IVA.c5r2	738108	708061	728008	14245	8	14245	8	6	0	17306	15484	13	10	0	14469	11	11	8	0	1393	2	1668	0	580	99.75	35	0	0	0	0	0	38	38	0	0	0	0	11	11	0	0	0
ERR732294	PRICE	738108	708033	735785	14245	8	14245	8	3	0	88806	61194	127	103	162	15987	11	11	4	0	27177	24	47538	0	18631	99.68	45	0	0	0	0	0	38	38	0	0	0	0	11	11	0	0	0
ERR732294	Inchworm	738108	708077	729691	14245	8	14245	8	0	0	295017	34997	3440	82	134	15005	11	11	0	0	267830	3422	12942	0	1266	99.75	35	0	0	0	0	0	38	38	0	0	0	0	11	11	0	0	0
ERR732294	Trinity	738108	707963	720502	14245	8	14239	8	3	6	34137	17647	54	15	51	14481	11	11	5	6	16490	39	3389	0	943	99.75	35	0	0	0	0	0	38	38	0	0	0	0	11	11	0	0	0
ERR732294	VICUNA.80	738108	708114	719019	14245	8	13726	7	2	519	25845	24498	45	45	7	10970	11	9	3	519	1259	0	9590	0	1259	99.75	32	0	0	0	0	0	38	35	1	2	3	2	11	9	1	1	1
ERR732294	VICUNA.90	738108	708138	691050	14245	8	13553	7	3	692	23584	21695	41	39	9	10611	11	9	4	692	1704	2	7945	0	1016	99.75	34	0	0	0	0	0	38	35	1	0	3	2	11	9	1	1	1
ERR732359	IVA	752150	523040	722412	13385	8	13385	8	8	0	38720	13385	36	8	1	13427	12	12	10	0	25335	28	0	0	42	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732359	IVA.c5r2	752150	523018	723640	13385	8	13385	8	8	0	40777	13385	34	8	0	13632	12	12	10	0	27392	26	0	0	247	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732359	PRICE	752150	523002	709870	13385	8	13070	7	0	315	90438	36731	161	94	59	12792	12	10	1	397	54084	68	21589	0	20072	99.38	57	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732359	Inchworm	752150	523059	744989	13385	8	13385	8	0	0	693871	42280	7372	205	102	13385	12	12	0	50	676038	7357	4405	0	795	99.49	66	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732359	Trinity	752150	522978	739013	13385	8	13385	8	7	0	121684	14162	169	10	36	13834	12	12	8	0	107451	159	857	0	569	99.49	68	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732359	VICUNA.80	752150	523040	732444	13385	8	13060	8	2	325	62514	20476	96	33	14	12262	12	12	3	325	41683	63	7234	0	1243	99.49	63	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732359	VICUNA.90	752150	523041	731059	13385	8	13024	8	2	361	62375	21030	101	36	20	12034	12	12	3	361	40990	65	7723	0	1050	99.48	61	0	0	0	0	0	43	43	0	5	0	0	12	12	0	0	0
ERR732414	IVA	1203176	1146289	1189372	13379	8	12130	7	4	42	14668	14380	15	15	0	9837	12	10	4	1249	359	0	1002	0	359	96.62	380	0	1	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732414	IVA.c5r2	1203176	1146520	1166410	13379	8	12164	7	4	8	15276	14666	14	14	0	10793	12	10	4	1215	681	0	1184	0	681	96.61	376	0	1	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732414	PRICE	1203176	1146392	1186027	13379	8	8720	4	0	3452	62683	34079	168	135	39	9480	12	6	0	4659	34213	67	19141	0	15858	96.6	284	4	3	0	0	0	43	35	0	0	9	8	12	9	0	0	3
ERR732414	Inchworm	1203176	1146507	1191673	13379	8	12439	7	1	100	500031	22546	6362	80	54	9480	12	10	1	1054	484962	6340	2527	0	778	96.59	415	4	1	0	0	0	43	40	1	0	3	2	12	10	1	1	1
